Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion
35,1,0,11,3,4,4,1,2,2,2,2,0,5,0,21,1,0,2,3,10,6
28,0,1,19,3,0,2,0,2,1,2,3,1,4,0,11,1,0,2,2,1,0
47,2,0,8,2,0,3,0,1,3,2,3,0,6,0,11,3,0,3,1,5,13
35,0,0,9,3,2,3,0,2,1,1,2,0,0,0,17,1,0,0,2,0,0
36,0,0,8,3,0,3,1,2,1,3,1,0,7,0,22,2,0,3,2,2,0
32,2,1,2,3,0,1,0,3,1,2,1,1,1,0,11,1,0,2,3,8,7
29,2,0,25,3,1,3,0,2,1,2,1,1,3,1,15,3,0,4,2,1,0
25,1,1,2,3,0,1,1,3,1,1,1,0,5,0,13,2,1,2,3,2,0
40,0,0,22,2,2,3,1,2,2,2,2,0,2,0,12,1,1,5,3,4,1
29,0,0,17,1,2,2,1,2,1,1,3,0,1,0,13,2,0,2,2,2,0
30,0,0,7,2,2,2,0,1,1,2,1,1,1,1,12,3,0,2,3,2,1
29,2,1,20,3,1,1,0,2,2,7,2,0,2,1,12,1,0,2,3,0,0
52,0,0,2,2,2,2,1,2,3,1,1,0,3,0,13,3,0,2,3,2,0
31,0,0,1,3,0,4,0,3,1,3,2,1,1,0,11,1,0,2,3,0,0
53,0,1,2,3,1,2,1,3,3,0,1,0,6,0,12,3,1,2,3,1,1
25,0,1,23,2,1,2,1,1,1,4,3,0,1,1,11,3,0,2,2,0,0
30,1,1,14,3,3,2,1,2,1,4,2,0,2,0,13,3,1,4,2,2,2
39,0,0,3,2,2,4,0,3,2,2,3,0,3,0,17,1,0,3,2,0,0
28,0,2,18,3,3,4,0,3,1,6,1,0,0,0,14,3,0,3,3,0,0
29,0,0,8,3,3,2,1,2,1,3,3,0,1,0,12,3,0,3,2,0,0
31,1,0,1,4,0,3,0,3,3,4,2,0,1,1,11,1,0,2,2,8,4
48,0,1,1,2,0,1,1,2,3,3,2,0,8,0,13,4,0,2,3,0,0
20,1,0,6,3,0,3,0,2,1,3,4,1,1,0,18,2,0,4,3,0,0
38,0,1,6,3,2,4,1,3,1,4,1,0,6,0,20,3,0,2,1,1,1
29,1,0,12,1,4,2,0,2,2,6,3,1,0,0,12,1,0,1,3,5,5
30,2,0,27,3,2,3,0,2,1,2,1,1,2,1,13,2,0,3,2,3,0
31,1,0,13,4,0,2,1,1,1,2,1,0,1,0,19,2,1,2,3,0,0
20,2,1,8,2,0,2,0,2,1,4,3,1,1,0,19,2,0,3,1,1,1
21,0,0,10,2,0,2,0,3,1,3,2,1,1,1,14,3,0,0,3,0,0
35,0,1,9,4,1,4,1,3,2,4,1,0,2,1,15,2,0,3,1,2,0
22,0,1,6,2,0,3,1,3,1,3,1,0,1,0,21,2,1,2,3,0,0
29,0,0,1,2,2,1,0,1,1,2,2,1,6,0,18,2,2,2,3,1,0
29,2,1,4,3,3,1,0,2,1,4,2,1,0,1,16,1,0,2,3,1,0
27,1,1,21,2,0,2,0,2,2,7,1,1,0,0,11,1,0,2,2,7,1
33,1,1,7,2,0,2,1,1,2,4,3,0,1,0,21,2,0,3,3,5,0
53,0,0,2,2,2,3,1,2,3,0,1,0,3,0,13,3,0,2,3,2,0
27,0,1,16,4,3,2,1,3,1,4,1,1,1,0,14,3,0,2,3,1,0
29,0,0,1,3,0,2,0,2,1,1,3,1,0,1,13,3,0,1,2,1,0
45,0,1,21,2,2,4,0,3,1,7,2,0,3,0,22,4,1,1,3,6,2
39,0,0,1,2,1,2,0,3,2,3,2,0,5,0,11,1,1,1,2,2,0
24,0,2,21,1,3,4,0,1,1,6,2,0,0,0,11,3,0,2,3,0,0
29,0,0,24,2,0,2,0,2,2,2,2,0,1,0,12,1,0,3,1,7,1
27,0,1,23,3,3,2,0,2,1,4,2,0,1,0,16,2,2,2,3,0,0
51,0,0,2,3,1,2,0,2,2,4,3,0,0,0,15,2,0,3,3,4,0
40,2,0,3,3,1,1,1,3,2,3,2,1,2,1,16,3,0,4,3,7,7
46,0,1,1,2,1,1,1,2,3,4,2,0,9,0,13,4,0,1,3,2,1
37,1,1,10,2,3,1,0,2,2,5,2,1,5,1,11,1,1,4,2,0,0
18,2,0,2,1,2,1,0,2,1,3,3,1,1,0,11,3,0,2,3,0,0
32,0,0,8,3,1,1,0,3,2,2,1,0,0,0,17,1,0,3,3,2,0
34,0,0,15,2,2,1,0,1,2,2,2,1,5,0,14,3,1,2,2,2,1
21,2,0,1,2,0,1,0,2,1,2,2,0,0,0,11,2,0,3,3,1,0
27,0,1,2,3,1,1,1,1,1,1,2,0,5,0,13,3,0,3,2,2,1
41,0,0,8,3,1,1,0,1,1,2,2,1,6,0,13,2,0,2,1,2,0
45,0,0,11,3,2,1,0,3,3,4,4,1,2,1,11,2,1,1,3,7,2
33,0,1,1,3,4,3,1,3,1,1,3,1,1,0,12,2,0,2,2,8,7
29,0,1,22,3,0,1,0,2,1,1,2,0,4,0,12,2,0,2,3,2,0
28,0,1,13,3,3,1,1,2,1,5,1,2,3,0,14,4,2,2,3,2,1
22,0,1,5,3,0,2,1,3,1,4,1,0,1,0,21,3,1,2,2,0,0
31,0,0,3,3,2,3,1,1,2,2,3,0,1,1,11,3,0,2,2,8,8
26,0,1,21,3,3,1,1,3,1,4,2,1,1,0,19,3,1,0,2,1,0
22,0,0,7,2,0,3,1,3,1,2,3,1,1,0,21,1,0,2,3,1,0
33,0,0,17,3,2,1,1,3,1,2,4,0,7,0,13,2,0,2,1,2,0
32,0,0,6,2,0,4,0,2,1,3,3,0,0,1,17,2,1,3,2,3,1
28,0,1,23,3,3,3,1,3,1,4,1,0,0,0,17,3,2,3,3,0,0
30,0,1,1,3,0,3,1,2,1,2,3,1,0,0,14,4,0,1,1,2,1
51,0,0,11,3,2,2,0,3,3,2,3,0,3,0,17,1,1,2,3,7,5
33,0,0,17,3,2,1,1,3,1,2,4,0,7,0,13,2,0,2,1,2,0
26,0,1,16,4,1,2,0,3,1,2,2,1,1,0,13,4,0,2,3,2,2
35,0,1,9,3,2,4,1,2,1,1,2,0,0,0,17,1,1,0,2,0,0
21,1,0,8,2,0,1,0,2,1,3,3,1,1,0,20,2,0,2,1,2,1
30,0,0,1,4,2,2,1,2,1,1,2,0,7,0,12,2,1,3,2,2,2
41,0,1,1,2,3,2,1,2,2,5,1,0,7,1,12,2,1,1,3,4,2
19,0,1,2,3,0,2,0,2,1,4,4,1,1,0,21,2,0,3,2,0,1
41,0,0,5,2,0,1,0,1,1,1,1,1,6,1,16,1,0,2,1,0,0
36,0,1,3,2,3,2,1,3,1,3,1,0,3,1,11,1,1,2,3,2,1
43,0,0,26,4,1,2,1,2,3,1,2,0,1,0,12,3,0,2,2,5,4
24,0,1,22,1,2,3,1,1,1,4,3,0,1,0,12,3,0,2,3,0,0
27,2,1,2,2,2,2,1,2,1,3,1,0,6,0,11,2,0,2,2,0,0
33,0,1,1,3,0,2,0,2,1,4,1,1,0,0,12,4,0,2,2,0,0
35,0,0,18,3,0,3,0,3,1,3,1,1,1,0,16,3,0,1,3,11,13
43,0,1,1,2,2,2,0,2,2,4,1,0,8,0,13,3,0,0,2,5,2
47,1,0,26,3,0,2,0,2,2,2,1,0,2,0,13,3,1,3,3,1,0
29,1,0,25,3,2,3,0,2,1,2,1,0,3,0,15,3,0,4,2,2,0
30,2,0,26,4,2,1,0,2,2,2,3,0,1,0,11,3,0,4,2,6,0
29,0,0,24,4,1,3,0,2,1,1,1,0,3,1,16,2,0,2,3,1,0
19,1,0,5,2,2,2,1,3,1,3,2,1,1,0,13,3,0,3,3,0,0
31,1,1,14,3,3,3,1,3,1,4,3,0,1,0,12,3,1,4,1,2,1
30,0,0,8,2,3,2,1,3,1,2,3,1,1,1,12,3,0,2,2,0,0
53,0,0,1,3,3,4,1,3,3,0,1,0,4,0,13,4,0,2,3,1,0
30,1,0,25,3,1,1,0,2,2,2,3,0,1,0,11,2,0,3,2,7,0
40,0,0,22,2,1,2,0,2,2,2,2,0,2,0,12,1,1,5,2,3,0
18,1,0,2,2,2,1,0,2,1,3,4,1,1,0,12,3,0,2,4,0,0
28,2,1,14,1,3,2,0,3,2,7,3,1,0,0,11,1,0,1,2,7,5
25,0,1,18,2,1,4,0,3,1,5,2,0,0,0,11,2,0,3,2,0,0
51,1,0,1,3,4,4,1,3,3,1,2,0,3,0,13,4,0,3,3,0,0
46,0,0,11,2,0,3,0,3,2,2,2,0,4,1,21,3,2,2,3,7,0
35,0,0,9,4,2,2,0,3,2,3,1,1,0,0,15,1,0,3,1,2,0
33,0,0,9,4,1,1,0,3,2,2,1,0,0,0,17,1,0,3,2,1,0
24,0,0,3,2,1,1,0,3,1,3,1,0,6,1,13,2,0,4,3,2,0
27,0,0,1,1,1,2,0,2,1,3,1,1,0,0,11,2,1,2,3,1,0
34,0,0,1,4,1,2,1,2,2,2,2,0,6,0,11,3,0,2,1,1,5
21,0,1,4,3,0,2,1,3,1,4,2,0,1,0,21,3,1,2,2,0,0
28,0,1,3,3,1,3,1,3,1,2,3,1,0,0,13,3,0,2,2,2,1
37,0,1,10,2,3,2,0,1,2,6,1,0,3,1,15,1,0,2,1,1,0
35,0,0,13,4,5,3,1,2,1,3,2,1,1,0,24,3,0,2,1,3,1
20,1,0,3,1,0,3,0,1,1,2,1,1,0,0,21,1,0,3,3,0,0
42,1,0,16,2,1,2,1,1,1,1,3,0,8,0,15,4,1,3,2,0,0
18,0,0,3,3,0,2,1,3,1,3,2,1,1,0,13,3,0,2,3,0,0
38,1,0,4,3,1,2,1,3,2,2,1,1,0,0,19,2,0,3,3,7,5
34,0,1,14,4,4,3,1,1,1,3,1,1,1,0,23,3,1,2,1,2,0
26,2,1,16,3,1,2,0,3,1,6,3,1,0,0,11,1,0,1,2,7,2
37,0,1,6,3,3,3,1,3,1,5,1,1,4,0,21,4,0,2,2,2,0
33,0,1,2,3,0,2,0,3,1,4,1,1,1,0,12,2,0,2,3,0,0
26,0,2,19,2,2,3,0,3,1,6,2,0,0,0,11,2,0,2,2,1,1
34,0,0,4,3,0,3,1,2,2,2,1,1,0,0,22,1,0,2,3,7,3
45,0,1,2,2,0,1,1,2,1,4,1,0,5,0,12,3,0,3,3,1,0
35,0,0,15,2,3,1,1,1,2,2,3,2,6,0,14,3,1,2,2,1,1
19,0,0,21,2,4,4,1,2,1,3,2,1,1,0,14,2,0,2,3,0,0
30,2,1,2,2,0,2,1,2,1,4,3,0,6,0,12,3,0,2,1,1,1
19,0,0,2,2,2,2,0,2,1,3,3,1,1,1,12,3,0,3,2,1,0
20,1,0,1,1,1,1,0,2,1,3,2,1,1,0,11,3,0,3,3,1,0
18,0,1,2,2,0,1,1,2,1,5,3,1,1,1,12,3,0,2,3,0,0
49,0,0,27,2,1,3,0,2,2,2,1,1,4,0,12,2,0,2,3,2,1
29,1,0,2,3,1,2,0,2,1,1,3,1,7,0,21,3,1,3,3,0,0
29,0,1,2,3,0,3,0,3,1,1,1,1,4,0,11,3,0,5,2,1,0
35,1,1,9,4,1,4,1,3,2,4,1,0,2,1,16,2,0,3,1,1,0
40,0,1,5,2,0,1,1,2,1,1,1,1,6,0,17,1,0,2,1,0,0
55,0,0,6,1,1,3,0,2,1,3,3,0,7,1,11,4,1,3,1,9,8
29,1,0,25,3,2,3,0,2,1,2,1,0,4,0,15,3,0,4,2,2,0
28,0,0,2,4,3,4,1,2,1,1,4,1,1,0,12,2,0,0,2,7,7
45,2,0,26,3,0,1,0,3,2,2,1,0,2,0,13,4,1,3,3,1,0
35,1,0,19,3,2,1,1,4,1,1,3,1,7,0,12,2,0,2,2,2,0
28,0,0,25,3,2,1,0,3,2,2,3,0,1,1,21,3,2,2,2,3,0
56,0,1,10,2,1,4,0,3,1,4,3,0,6,1,11,4,1,3,1,9,10
36,0,0,8,4,0,3,1,2,1,3,1,1,6,0,22,2,0,3,3,2,0
49,0,0,3,2,2,1,0,2,1,3,3,0,1,0,13,3,0,2,3,2,0
30,0,0,8,3,0,1,0,2,1,1,2,1,1,1,12,3,0,3,3,0,0
18,0,0,2,3,0,3,0,2,1,3,3,1,1,1,13,3,0,2,2,0,0
34,1,0,7,2,2,4,0,1,1,2,3,1,0,0,16,2,1,1,2,1,0
51,0,0,24,2,0,1,0,3,1,3,2,0,1,1,15,4,0,3,3,1,0
20,0,1,10,1,2,3,0,2,1,1,2,1,1,0,11,3,0,5,2,0,1
21,0,0,7,1,1,2,0,2,1,3,1,1,1,1,13,1,0,3,2,0,1
29,0,1,1,2,0,1,0,2,1,4,1,0,1,0,11,4,1,1,3,0,0
20,1,0,8,2,2,3,0,3,1,3,3,1,1,0,13,2,0,3,3,1,0
29,0,0,1,2,0,2,0,1,1,3,1,0,1,0,11,3,0,1,3,0,0
33,0,0,6,3,0,3,1,2,1,2,2,1,7,0,23,2,0,4,3,1,0
49,0,0,4,2,2,2,0,2,1,3,3,0,1,0,12,3,0,2,3,4,3
48,0,0,10,2,2,3,0,3,2,2,3,0,1,0,17,1,2,3,3,7,7
31,0,0,15,3,2,1,1,3,2,2,3,0,1,1,12,1,2,2,2,0,0
38,1,0,1,3,0,1,1,2,3,7,3,1,6,1,11,3,2,3,2,6,11
52,0,1,25,4,1,2,0,3,3,4,3,0,1,0,12,4,1,2,2,8,12
31,1,0,6,3,2,1,0,3,1,3,1,1,0,0,17,1,0,3,3,2,0
40,0,0,22,2,1,2,0,2,2,2,2,0,2,0,12,1,1,5,2,3,0
20,0,1,10,2,0,3,0,2,1,3,1,1,1,0,12,1,0,5,2,0,1
26,1,1,17,3,0,2,0,2,1,5,3,2,0,0,11,1,1,2,2,6,0
27,1,1,22,2,3,1,0,2,1,6,1,0,1,1,12,1,0,2,2,1,0
34,0,0,6,2,1,2,0,2,2,2,1,0,8,1,18,2,0,3,3,10,4
48,0,0,28,3,0,2,1,2,3,0,1,0,2,0,12,3,1,2,2,5,6
31,1,0,1,2,0,1,1,2,1,3,3,0,6,0,13,2,0,2,1,1,1
37,1,0,8,3,2,2,1,3,2,4,3,1,4,1,12,2,1,5,3,0,0
19,0,0,6,1,2,2,1,3,1,3,2,1,1,0,13,2,0,3,3,0,0
52,0,0,26,2,1,2,1,2,2,2,2,1,2,0,14,2,0,3,3,2,1
51,0,0,5,3,0,2,0,3,3,2,2,0,8,0,18,2,0,2,2,7,7
34,1,0,6,2,2,4,0,1,1,2,3,1,0,0,16,3,1,2,2,1,0
20,0,1,10,1,2,3,0,2,1,1,2,1,1,0,11,3,0,5,2,0,1
24,0,2,22,1,4,3,0,1,1,6,2,0,1,1,11,2,0,2,3,0,0
30,2,0,26,4,2,2,0,2,2,2,1,0,4,0,14,3,0,4,2,3,0
52,0,0,12,3,1,1,0,3,3,2,2,0,5,0,17,3,0,2,2,7,2
22,0,1,6,2,0,3,1,3,1,3,1,0,1,0,21,2,1,2,3,0,0
21,0,1,4,3,0,2,1,3,1,4,1,0,1,0,21,3,1,2,2,0,0
35,1,0,13,4,2,3,0,3,1,2,2,1,2,0,20,1,0,1,3,10,9
32,0,0,7,1,2,2,0,2,1,1,1,1,1,1,11,3,0,2,3,2,1
25,0,2,22,1,4,2,0,1,1,6,2,0,1,1,11,2,0,2,3,0,0
20,1,0,9,3,2,4,0,2,1,2,3,1,1,0,14,1,0,2,3,1,0
40,0,0,6,3,0,3,1,3,1,2,3,0,2,0,12,3,0,5,3,1,0
34,2,0,8,3,0,4,0,2,1,3,1,0,3,1,16,3,1,3,2,1,0
31,0,0,2,3,2,3,1,2,1,2,1,1,7,0,11,3,0,2,2,1,1
48,0,0,9,2,2,3,0,3,2,2,3,0,1,0,15,1,2,3,3,7,7
32,0,0,10,1,3,1,1,1,1,3,3,1,7,1,12,1,2,2,3,2,1
32,0,1,1,3,0,4,1,2,1,4,2,1,0,0,13,3,0,2,1,1,0
35,0,0,15,3,4,1,1,3,2,3,3,1,7,0,13,2,0,3,2,0,0
30,1,1,15,3,2,3,0,3,1,3,3,0,1,0,12,3,0,4,2,2,2
20,1,1,5,3,0,3,0,2,1,4,3,1,1,0,18,2,0,4,3,0,0
30,2,1,14,2,3,3,0,3,1,4,3,0,0,0,12,2,0,4,2,2,2
35,0,0,12,4,3,3,1,2,1,3,1,1,3,0,23,3,0,2,1,2,0
50,1,0,7,3,0,1,1,1,2,4,3,0,1,0,14,3,0,2,3,2,0
25,0,1,2,3,2,1,1,3,1,3,1,0,5,0,13,2,1,4,3,2,0
39,0,0,6,3,0,1,1,3,1,3,1,0,3,0,14,2,0,3,1,1,0
32,0,0,3,3,1,2,1,1,2,1,2,0,1,0,11,2,0,2,2,8,9
20,0,0,7,1,2,2,1,3,1,2,2,1,1,0,12,2,0,3,3,0,1
38,0,0,3,3,2,3,1,3,2,4,2,0,3,1,12,1,1,3,3,1,0
53,0,0,12,3,2,1,0,3,3,2,3,0,4,0,17,2,0,2,2,7,4
46,0,0,20,2,2,3,0,3,2,7,2,0,4,1,21,3,1,2,3,7,2
18,0,1,2,2,1,1,0,2,1,5,4,1,1,0,12,3,0,2,4,0,0
44,1,0,25,3,0,1,0,3,2,2,1,0,2,0,14,4,1,3,2,0,0
26,1,1,2,2,3,2,1,2,1,4,1,0,6,1,11,3,0,3,2,0,0
29,0,0,26,3,1,2,0,3,2,2,3,0,1,1,20,4,2,3,2,3,0
20,2,0,3,3,0,2,1,2,1,1,3,0,0,0,12,2,0,4,3,0,0
31,2,0,1,3,0,2,0,1,1,3,2,1,1,0,11,1,0,2,3,0,0
34,0,1,14,4,4,3,1,1,1,3,1,1,1,0,23,3,1,2,1,2,0
32,1,1,3,3,0,1,0,3,1,1,1,1,1,0,11,1,0,2,3,7,8
33,0,1,6,1,2,1,0,2,1,1,1,1,1,1,11,3,0,2,3,1,0
19,1,0,2,1,0,3,0,1,1,2,1,1,0,0,21,1,0,4,3,0,0
26,2,1,16,3,1,2,0,3,1,6,3,1,0,0,11,1,0,1,2,7,2
25,0,0,1,1,1,1,0,2,1,3,2,1,1,0,15,1,0,3,3,1,0
31,0,0,1,3,0,3,0,1,1,3,3,1,0,0,13,3,0,2,1,1,0
27,1,0,1,2,2,1,1,2,1,3,1,2,0,1,14,1,1,2,3,0,0
28,0,0,1,3,3,2,0,2,1,1,3,1,6,0,17,3,1,3,2,2,1
25,0,1,18,2,1,4,0,3,1,5,2,0,0,0,11,2,0,3,2,0,0
36,0,0,1,4,0,1,1,2,2,2,2,0,5,0,11,3,0,2,1,1,9
33,0,1,1,3,0,2,0,2,1,4,1,1,0,0,12,4,0,2,2,0,0
29,0,1,22,3,0,1,0,2,1,1,2,0,4,0,11,2,0,2,3,2,0
34,0,1,14,3,4,2,0,1,1,3,1,1,1,0,23,3,0,2,1,2,0
28,0,1,2,3,1,3,1,3,1,1,3,1,0,0,13,3,0,1,2,2,1
24,0,0,2,2,0,1,0,3,1,1,3,0,9,0,14,1,0,3,3,2,2
28,2,1,2,2,3,3,0,2,1,4,1,1,6,1,11,3,0,1,2,0,0
29,1,0,6,3,2,2,0,2,1,3,2,1,0,1,15,1,0,3,3,2,1
21,0,0,20,1,2,3,1,2,1,3,2,0,1,0,18,3,1,2,2,0,0
21,0,0,21,1,2,2,1,3,1,3,3,1,1,0,19,3,0,1,2,0,0
52,0,1,3,3,0,1,1,2,1,1,3,0,9,0,12,3,2,2,3,0,1
33,0,0,13,2,3,2,1,2,2,2,3,1,6,0,13,4,1,2,2,2,1
37,0,1,2,3,2,2,0,3,1,4,1,0,3,0,11,1,1,2,3,1,0
34,0,0,4,2,0,4,1,3,2,2,1,0,0,0,21,1,0,2,3,6,3
30,2,1,14,2,3,3,0,3,1,5,3,0,0,0,12,2,0,3,2,4,4
32,0,0,16,3,2,1,0,3,2,2,1,0,4,1,14,2,0,2,3,1,0
34,0,1,2,2,0,1,0,3,1,3,1,1,1,0,11,3,0,2,3,0,0
29,1,1,8,3,3,2,0,1,1,4,3,1,4,1,11,3,0,1,2,2,1
24,0,0,1,1,1,1,0,2,1,3,2,1,1,0,15,1,0,3,3,2,0
28,1,0,14,3,1,1,0,2,1,2,2,1,5,1,11,1,0,3,1,2,0
34,1,1,9,3,0,3,0,2,2,5,1,0,4,1,16,2,0,2,1,0,0
29,0,0,1,4,0,1,0,2,1,3,3,1,1,1,11,2,0,4,1,0,0
46,0,0,9,3,1,1,1,2,3,2,3,1,5,1,11,1,0,1,2,6,8
40,1,0,24,3,0,1,0,3,3,2,1,0,3,0,15,4,0,2,2,0,0
20,0,0,11,3,2,3,0,2,1,1,1,1,1,0,15,1,0,1,3,0,0
28,1,0,24,2,1,1,1,2,2,7,1,0,1,0,11,1,0,2,2,7,0
32,0,0,1,2,0,1,1,1,2,2,2,1,6,0,13,2,0,2,2,0,0
42,0,0,8,3,1,1,0,1,1,2,2,1,6,0,13,2,0,2,1,2,0
45,0,0,2,3,0,1,1,3,1,3,1,0,3,0,12,3,0,4,3,1,0
44,0,1,15,2,3,1,0,3,2,8,3,0,1,1,12,4,1,2,3,7,0
26,0,1,24,3,1,3,1,1,1,4,3,0,1,0,17,2,1,3,1,0,0
33,0,1,11,3,4,3,1,2,1,2,1,1,0,0,23,2,0,1,1,2,0
31,1,1,14,3,3,3,1,3,1,4,3,0,1,0,12,3,1,4,1,2,1
32,0,1,14,3,3,3,1,3,1,4,3,0,3,0,12,3,1,2,1,3,0
32,0,0,13,3,3,3,1,3,1,3,3,0,5,0,12,3,0,2,1,3,0
29,0,1,19,1,1,2,0,2,1,1,3,0,2,0,12,2,0,2,2,2,0
25,1,0,2,2,0,1,0,3,1,1,1,0,6,0,14,1,0,2,3,2,1
37,1,1,10,2,3,1,0,2,2,5,2,1,5,1,11,1,1,4,2,0,0
27,0,0,2,3,1,3,1,2,2,2,2,0,1,0,11,2,0,1,3,7,6
26,0,1,2,3,1,1,1,3,1,4,1,0,3,1,12,3,0,5,2,1,0
53,0,0,1,3,3,4,1,3,3,0,1,0,4,0,13,4,0,2,3,1,0
42,0,1,1,2,2,1,1,2,3,6,1,0,8,1,13,4,1,1,3,6,5
31,0,0,25,3,2,1,0,2,1,1,2,0,2,0,20,2,1,1,2,2,1
22,0,0,17,2,1,4,0,2,1,3,2,0,1,0,13,1,0,3,1,0,0
34,2,0,6,2,1,4,0,1,1,3,2,1,0,1,16,3,1,3,2,1,0
35,0,0,20,3,0,3,0,3,1,3,2,1,1,0,16,3,0,1,3,10,11
30,0,0,1,3,0,2,1,1,2,2,1,0,1,1,11,3,0,3,2,8,6
25,1,1,2,3,0,1,1,3,1,1,1,0,5,0,13,2,1,2,3,2,0
28,0,1,1,4,3,2,1,3,1,1,3,0,6,0,16,3,0,3,2,2,2
43,0,0,9,3,0,2,0,2,1,1,3,1,2,0,11,2,0,3,2,3,0
29,2,1,20,3,1,1,0,2,2,7,2,0,2,1,12,1,0,2,3,0,0
33,0,0,11,1,3,1,1,1,1,3,4,2,6,0,13,1,2,2,2,2,1
29,1,0,2,2,2,3,1,2,1,3,1,1,7,0,11,3,0,2,2,0,0
33,0,0,25,3,2,1,1,2,1,1,2,1,3,0,19,2,0,0,3,3,3
24,0,0,1,1,1,1,0,3,1,3,1,0,2,0,14,2,0,4,3,2,0
39,0,1,5,2,2,3,1,2,1,3,1,0,6,0,20,3,0,2,1,1,1
40,0,0,21,2,2,3,1,2,1,1,3,0,2,0,12,1,1,5,3,3,1
26,1,1,20,3,0,2,0,2,1,6,2,1,0,0,11,1,0,2,2,7,1
30,0,0,2,4,2,2,1,1,1,1,2,0,6,0,12,3,0,3,2,2,2
20,0,0,9,1,2,4,0,3,1,1,3,1,1,0,11,3,0,4,3,0,0
33,0,0,15,3,2,1,0,3,2,2,1,1,5,1,14,2,0,3,2,1,0
29,0,0,1,2,0,2,0,2,1,3,1,0,1,0,11,3,0,1,3,0,0
28,0,0,6,3,1,2,1,3,1,3,3,1,1,0,13,3,0,3,2,1,1
18,1,0,7,1,2,2,1,3,1,3,2,1,1,0,12,4,0,0,3,0,0
33,0,0,4,3,1,3,0,3,1,3,2,1,1,0,12,2,0,2,3,0,0
47,0,0,9,3,0,2,0,2,3,2,2,0,4,1,19,3,2,2,3,5,0
35,0,0,15,3,4,1,0,3,2,3,2,1,6,1,14,2,0,3,2,0,0
40,0,0,24,3,0,2,0,3,3,2,2,1,3,0,14,3,0,2,2,1,0
30,1,0,25,3,1,1,1,2,2,2,3,0,1,0,11,2,0,3,2,7,0
33,1,0,7,2,2,2,0,1,1,2,2,1,0,0,16,2,0,3,2,2,0
20,0,0,4,3,0,1,1,3,1,3,1,1,1,0,19,2,0,2,3,0,0
44,0,1,1,2,2,1,1,2,3,5,1,0,9,0,13,4,0,1,3,5,2
27,0,2,19,2,3,4,0,3,1,6,1,0,0,0,12,3,0,3,3,0,0
53,0,0,8,3,0,1,1,3,3,2,2,1,7,0,18,3,0,2,2,7,5
47,1,0,7,2,2,3,0,3,1,2,3,0,2,0,11,2,1,2,3,7,6
34,0,0,14,2,3,1,1,1,1,2,4,1,5,0,13,3,1,2,1,2,1
39,0,0,3,2,3,4,0,3,1,2,2,0,4,0,18,1,0,2,1,0,0
31,0,1,7,2,0,1,0,2,1,1,1,1,1,1,11,3,0,2,3,0,0
31,0,0,1,3,0,4,0,3,1,3,2,1,1,0,11,1,0,2,3,0,0
40,1,0,24,3,0,1,0,3,3,2,1,0,3,0,15,4,0,2,2,0,0
28,0,0,1,4,0,1,0,2,1,3,3,1,1,1,11,2,0,4,1,0,0
20,0,1,4,3,0,1,1,3,1,4,1,0,1,0,19,2,0,2,3,0,0
28,0,1,1,3,1,2,1,2,1,1,2,1,0,1,14,3,0,1,2,1,0
44,0,0,26,3,2,4,1,2,3,2,1,1,2,0,12,2,0,2,3,3,1
54,0,0,3,3,0,2,1,3,3,4,2,1,8,0,15,3,0,2,2,10,9
50,1,0,5,3,0,1,1,1,2,4,3,0,1,0,14,3,0,2,3,2,0
51,0,0,11,3,1,1,0,3,3,2,2,0,5,0,18,3,1,2,2,7,1
32,0,0,2,4,3,4,1,1,2,1,4,0,1,0,11,3,0,2,2,8,8
30,1,0,24,2,1,2,0,2,2,2,2,0,1,0,11,2,0,3,2,7,1
57,1,1,2,1,0,4,1,2,2,2,3,1,7,0,13,4,1,2,2,0,0
30,1,1,20,3,0,1,0,3,2,4,3,0,3,0,11,1,0,2,3,0,0
24,0,0,2,2,0,1,0,2,1,1,3,0,8,0,13,1,0,3,2,2,2
32,0,1,1,3,0,4,1,2,1,4,2,1,0,0,12,1,0,2,2,0,0
36,0,0,1,4,0,1,1,2,2,2,2,0,5,0,11,3,0,2,1,1,10
35,1,0,25,3,0,3,0,3,1,1,2,1,1,0,18,1,0,2,2,3,7
22,0,0,7,1,0,3,1,3,1,1,2,1,1,0,22,1,0,2,3,0,0
22,2,0,9,3,2,2,0,3,1,3,2,1,1,0,12,2,0,2,2,0,0
34,0,1,9,2,3,3,1,2,1,1,2,0,0,0,18,1,0,0,2,0,0
55,0,1,2,2,2,4,1,2,3,1,1,0,6,0,13,4,1,2,2,1,0
30,2,1,2,3,0,1,1,3,1,3,3,0,6,0,13,2,1,2,1,2,1
30,0,0,21,3,0,1,0,2,1,1,3,0,3,0,11,2,0,2,3,2,0
35,0,0,16,3,0,3,0,3,1,3,1,1,1,0,16,3,0,1,3,12,14
46,1,0,26,3,0,1,0,2,2,2,1,0,2,0,13,3,1,3,3,1,0
52,0,1,3,3,1,2,1,3,2,0,2,0,7,0,12,3,2,2,3,0,1
32,1,1,16,1,0,2,0,1,1,1,1,0,1,0,22,2,0,4,3,2,5
